0.000000000000000000e+00 5.047752699489338468e-01 4.807377049180328044e-01 5.267415232326216890e-01 5.346216453107391908e-01 4.520330368487928685e-01 5.205928418121700263e-01 4.430393788130893018e-01 5.043693951535966891e-01 4.358216309435821723e-01 4.669340974212034534e-01 4.943712574850299135e-01 4.410279263220439616e-01 5.108539601819660492e-01 4.624289623237213265e-01 4.811949169911867163e-01 4.604883885353782680e-01 5.177860366339261944e-01 4.417107709912744817e-01 5.047580067532999593e-01 4.811381074168797900e-01 5.681286189478871318e-01 4.987514566339270594e-01 0.000000000000000000e+00 4.651937329955905809e-01 4.763812737241669981e-01 5.281029210165559817e-01 4.914572201332541579e-01 5.025923525599481634e-01 4.959009244723530663e-01 5.638702663526000691e-01 5.506080720965162989e-01 4.898760691220108154e-01 4.988284162317605519e-01 5.184928998657281074e-01 5.513669870299524600e-01 5.204419889502762686e-01 4.450867052023121384e-01 4.422113585611684439e-01 5.237675571467914626e-01 4.874666118758989031e-01 5.089323692045938374e-01 4.617337685890460786e-01 5.160886867538374556e-01 4.883435582822086007e-01 4.571714142928535729e-01 5.177184006064051713e-01 4.672407338075627026e-01 4.879952864928561174e-01 4.963396778916544516e-01 5.366533864541832566e-01 4.607689903094717154e-01 4.025500910746812600e-01 4.069586828207517604e-01 4.649290103835558297e-01 5.023581899298916742e-01 5.301461337462498591e-01 4.258423985141947532e-01 4.622323953143934183e-01 5.070389488503049824e-01 4.006849315068493067e-01 4.945793250877996705e-01 4.859726991039276522e-01 5.359906798701838948e-01 4.264322916666666852e-01 4.106395696353855596e-01 5.125761186126555069e-01 5.321926072172863398e-01 4.509345794392523588e-01 5.281593406593406703e-01 5.619247839289885915e-01 4.793796263658794410e-01 4.247826727567408089e-01 4.751960765233637640e-01 5.295913253451182134e-01 4.667874396135265891e-01 4.399426317676586318e-01 5.100074128984433131e-01 4.727863525588952287e-01 3.808107103012272066e-01 5.114136964357228754e-01 4.491087789438614197e-01 5.101961796592668907e-01 5.143342323444211051e-01 5.124535315985130346e-01 4.681765581087782846e-01 4.972404929311257105e-01 5.211284807034685107e-01 4.144095341278439815e-01 4.992313952436929214e-01 3.621272671380264541e-01 5.010558069381598756e-01 4.341949875344442988e-01 4.551807228915662473e-01 5.002696144513345544e-01 5.225633868341474919e-01 4.519418392396298834e-01 4.573921971252566943e-01 4.739714067445159884e-01 4.398207426376440354e-01 5.155731662366384027e-01 5.120772946859903918e-01 5.169645169645169513e-01 4.532031436056203622e-01 5.089820359281437279e-01 4.928428505464060305e-01 4.473104749921358869e-01 5.720318336852363572e-01 4.506534474988733718e-01 5.062869262232995160e-01 4.391134289439374006e-01 4.968668407310705137e-01 4.707912250431353085e-01 4.629398224268332918e-01
5.047752699489338468e-01 0.000000000000000000e+00 4.791421856639248023e-01 5.624525796661608013e-01 5.437593651146012119e-01 5.273265651438240331e-01 5.202057310800881629e-01 5.096553711862312763e-01 5.261353898886033109e-01 4.822266934942991412e-01 4.909765996027976587e-01 5.295538324647260930e-01 4.404674176229076976e-01 5.320554811882316493e-01 4.738159414709279815e-01 4.817791067090263502e-01 4.903104673774559275e-01 5.635873956369512605e-01 4.556149732620320969e-01 5.329749573882260893e-01 4.871983790753361410e-01 5.913332390781846915e-01 4.975947083583884822e-01 0.000000000000000000e+00 4.763846415222561803e-01 4.737870146105164215e-01 5.518729981896671744e-01 5.051983057373893304e-01 4.969024264326277751e-01 5.143382750784547541e-01 5.603864734299517369e-01 5.591315453384418932e-01 5.340673368437849344e-01 5.026041666666666297e-01 5.396728476395539209e-01 5.906483430316536998e-01 5.390876977422822680e-01 4.447421299397186778e-01 4.601053959771394530e-01 5.303412109241980588e-01 5.044382247101159011e-01 5.464132818210295506e-01 4.932388924661944563e-01 5.406277216863971669e-01 4.923726505039499046e-01 4.800931315483120132e-01 5.297182271793366981e-01 5.297960368730493252e-01 4.951826940556262602e-01 5.289895085588073309e-01 5.061099796334012080e-01 4.786395686437163177e-01 4.365269461077844193e-01 4.926240500670540645e-01 4.940025252525252486e-01 5.318290821887944331e-01 5.647856057950695341e-01 4.536275243081525632e-01 5.157923275044056233e-01 5.027911453320500490e-01 4.393479909021986152e-01 5.190096343105770060e-01 5.250069079856314325e-01 5.409013120365088190e-01 4.401394808213870413e-01 4.404761904761904656e-01 5.704417263451422304e-01 5.482958372625622578e-01 4.732464652065428434e-01 5.652832475007573132e-01 5.680717054263565435e-01 4.797539723218862129e-01 4.486258588382260881e-01 4.971607106205386817e-01 5.489940493057523518e-01 5.047510452299506234e-01 5.165784341042073402e-01 4.682492581602373805e-01 4.924109748978400258e-01 4.185654008438818297e-01 5.516541263585333921e-01 4.904507257448433855e-01 5.258855585831062607e-01 5.315053845566333202e-01 5.247204237786933234e-01 4.665607042425724549e-01 5.104446742502585233e-01 5.159507923269390783e-01 4.502325581395348886e-01 4.698682985233471054e-01 3.873212214920757623e-01 5.316990701606085779e-01 4.802787522518251473e-01 4.632768361581920957e-01 5.376922494128343333e-01 5.226715686274510109e-01 4.432721491545020820e-01 4.789190949047696377e-01 4.596883053135353836e-01 4.343279775567457368e-01 5.161365489921938554e-01 5.451936872309899318e-01 5.240192153722977864e-01 4.710951321120812607e-01 4.842583576760792208e-01 5.018193078888286696e-01 4.352150537634408844e-01 5.604323616115296502e-01 5.293394237526353185e-01 5.096814490943160081e-01 4.498742364355012846e-01 5.063782584581253410e-01 4.951960529732536975e-01 4.773416373023027237e-01
4.807377049180328044e-01 4.791421856639248023e-01 0.000000000000000000e+00 5.115207373271889457e-01 4.519595448798988668e-01 4.650224215246636650e-01 4.857373519913885662e-01 4.472904318374258947e-01 4.696881657950803812e-01 4.109414758269719914e-01 4.464472309299895580e-01 4.990870359099208731e-01 4.051676745464540819e-01 4.574374079528718551e-01 4.033107599699021772e-01 4.574731626754748315e-01 4.417624521072797128e-01 5.168195718654434723e-01 4.120202751629254423e-01 4.660714285714285809e-01 4.403073286052009427e-01 5.155164427975914565e-01 4.725067385444743917e-01 0.000000000000000000e+00 4.287284719677537659e-01 3.689655172413793260e-01 4.637789395070948673e-01 4.618834080717488799e-01 4.379764379764379822e-01 4.359550561797752577e-01 4.844290657439446202e-01 5.077917141771189913e-01 4.763313609467455523e-01 4.645825089038385647e-01 4.772329246935201330e-01 5.173010380622837801e-01 4.673046251993620559e-01 4.271255060728744724e-01 3.985985160758450108e-01 4.768583450210378549e-01 4.781377791758414375e-01 5.115524929063639537e-01 4.185022026431717834e-01 4.865482679796026000e-01 4.529767040552200030e-01 4.191890348372358521e-01 4.681335356600910269e-01 4.986171473725800052e-01 4.587593728698023399e-01 4.056603773584905870e-01 4.798231066887783114e-01 4.323308270676691767e-01 4.119205298013244865e-01 4.418016194331984003e-01 4.185082872928176934e-01 4.895777659005879356e-01 4.898989898989898895e-01 3.839441535776614289e-01 4.136597938144329634e-01 4.569037656903765510e-01 3.907734056987788307e-01 4.630325814536340734e-01 4.792092706203135433e-01 4.557344064386317783e-01 3.962264150943396457e-01 3.610223642172524228e-01 5.209580838323353280e-01 4.448398576512455627e-01 4.101497504159734020e-01 5.062098501070664280e-01 5.038488453463960681e-01 3.918191603875134654e-01 4.419191919191919338e-01 4.436936936936937137e-01 4.570220760920620240e-01 4.256651017214397315e-01 4.683684794672586249e-01 4.751908396946564750e-01 4.084158415841583900e-01 3.474576271186440857e-01 4.808467741935483764e-01 4.310344827586206629e-01 4.468864468864469086e-01 4.653528289891926129e-01 4.810606060606060774e-01 3.831258644536653102e-01 4.513064133016627122e-01 4.477541371158392236e-01 3.929273084479371070e-01 4.305381727158948957e-01 3.028169014084506894e-01 4.090909090909091161e-01 4.316167664670658710e-01 4.204946996466430997e-01 5.031380753138074979e-01 5.058823529411764497e-01 4.344344344344344133e-01 4.251592356687898255e-01 4.314392650561415521e-01 3.509781357882623687e-01 4.449378330373001678e-01 4.796238244514106630e-01 4.618249534450651894e-01 4.210041455550437850e-01 4.156079854809437424e-01 4.555700043346337380e-01 3.823064770932069756e-01 5.494028230184582196e-01 4.763071895424836333e-01 4.593023255813953321e-01 3.463302752293577758e-01 4.035947712418300748e-01 4.570484581497797349e-01 4.454131918119787481e-01
5.267415232326216890e-01 5.624525796661608013e-01 5.115207373271889457e-01 0.000000000000000000e+00 5.784589426321710137e-01 5.229869545659019403e-01 5.557446524510294417e-01 5.391606733580969202e-01 5.466798011910625199e-01 5.104453627180900455e-01 4.991232464929859503e-01 5.543811796795090618e-01 4.646132548883890045e-01 5.560890108215210681e-01 4.948278785823300163e-01 5.306170375154112273e-01 5.043515306432961864e-01 5.838461884012398073e-01 4.859318533815177865e-01 5.611934239902577337e-01 5.357605597305000744e-01 6.232047159699892758e-01 5.224246347327538009e-01 0.000000000000000000e+00 4.938356526800359858e-01 4.996250468691413316e-01 5.798027028568170094e-01 5.308771195310864055e-01 5.554626865671641323e-01 5.443631588820109224e-01 6.001419734306865372e-01 5.887464935922116505e-01 5.565712928885194755e-01 5.186876577334454952e-01 5.500290866783013044e-01 6.027666749937546919e-01 5.772696704774714638e-01 4.585052728106372988e-01 4.648349395119950600e-01 5.628930817610062753e-01 5.438203505628045331e-01 5.821695478221483588e-01 5.129882624591109996e-01 5.716241806263656633e-01 5.166741271262309532e-01 4.984189292334532673e-01 5.452132701421801286e-01 5.534443446417467438e-01 5.385910385910386289e-01 5.466575404973762486e-01 5.562146131032623675e-01 5.065359477124182774e-01 4.599121642324583981e-01 5.106602121742712663e-01 5.149034424853065062e-01 5.603311608243790598e-01 6.015021686237173038e-01 4.741729541497388123e-01 5.109770055145146372e-01 5.473854012636106825e-01 4.627344521224087126e-01 5.318139456070490878e-01 5.545506257110353054e-01 5.889714877199585530e-01 4.720113851992409626e-01 4.805755395683453113e-01 6.069571454186838411e-01 5.600223964165733648e-01 5.064435146443514446e-01 5.962923986076257288e-01 5.932145136740806235e-01 4.881289479416249244e-01 4.751044776119403013e-01 5.174905090261098239e-01 5.622351049836800119e-01 5.068922305764410607e-01 5.555308751665926081e-01 5.380476556495004115e-01 5.115779422296490297e-01 4.378159757330636892e-01 5.867927994121968638e-01 4.945530278756808951e-01 5.626393223361568774e-01 5.647533206831119035e-01 5.589368258859784833e-01 5.052929774862084944e-01 5.433568730497618793e-01 5.441985152598295405e-01 4.586316626889418990e-01 5.199174406604747389e-01 4.301602878639188554e-01 5.497953615279672634e-01 4.996443812233286041e-01 4.946103332920331885e-01 5.703011553759707031e-01 5.799069995105237130e-01 5.064708217546645130e-01 5.189852150537634934e-01 5.243021346469621813e-01 4.473794549266247311e-01 5.460849465472407127e-01 5.778175313059034091e-01 5.615693012600229128e-01 5.043205027494108705e-01 5.251651104531996905e-01 5.130789181178214697e-01 4.818406541167522539e-01 6.343448042041024415e-01 5.451753677064813397e-01 5.495842315983985316e-01 4.631800420799518925e-01 5.352729547943062549e-01 5.003337041156841192e-01 5.041147132169575551e-01
5.346216453107391908e-01 5.437593651146012119e-01 4.519595448798988668e-01 5.784589426321710137e-01 0.000000000000000000e+00 5.416666666666666297e-01 5.396865777958684829e-01 5.312008773533174466e-01 5.423412619095209219e-01 5.001454757055571188e-01 5.151888974556668721e-01 5.521993318485522995e-01 4.615046677649642937e-01 5.579570732880418937e-01 4.898803046789989013e-01 4.994661190965092312e-01 5.284239504473503546e-01 5.811935063182983585e-01 4.727272727272727182e-01 5.535598355334343523e-01 5.122078942200694041e-01 6.077141029156384322e-01 5.096472057446144177e-01 0.000000000000000000e+00 4.958257437765634656e-01 4.863272041489863362e-01 5.405081016203240329e-01 5.285714285714285809e-01 5.482942277241974471e-01 5.313964386129335082e-01 5.450409463148316869e-01 5.807035695809622533e-01 5.371096586782860838e-01 5.249264592042112154e-01 5.489785704536148669e-01 5.971469475406483429e-01 5.381511371973587421e-01 4.661308840413317944e-01 4.762977800033383335e-01 5.395619573796369695e-01 5.370780824520295926e-01 5.737065027821609542e-01 5.119490175252257025e-01 5.633343421096875803e-01 5.089502762430939686e-01 4.945598417408506586e-01 5.439440643560634614e-01 5.339647008179079224e-01 5.418176328502415373e-01 4.982332155477031677e-01 5.381280569141840830e-01 4.949852507374631339e-01 4.543931780112684393e-01 4.878098750256095184e-01 5.183139534883720589e-01 5.686549707602339687e-01 5.973913043478260576e-01 4.563419117647058987e-01 5.155221072436499963e-01 5.366714813031615572e-01 4.665784248841826631e-01 5.348197480816563321e-01 5.383505467800728805e-01 5.542168674698795261e-01 4.829387186629526263e-01 4.874041621029572835e-01 5.925848198670864431e-01 5.563829787234042534e-01 5.038694833716795829e-01 5.870778045838359605e-01 5.916852264291017072e-01 4.916769420468557472e-01 4.787943047561344923e-01 5.133843448976054269e-01 5.679156908665105030e-01 5.002165439584235207e-01 5.524906266738082161e-01 5.358962482630847957e-01 4.580204778156996559e-01 4.299619128226830345e-01 5.754488112566714664e-01 5.118697272905631257e-01 5.254441433303221887e-01 5.357095002009915063e-01 5.462139585017515842e-01 4.686064318529862271e-01 5.192716236722306755e-01 5.332511049439818684e-01 4.508762612851832108e-01 4.739319333816075508e-01 3.882783882783882867e-01 5.431034482758620996e-01 4.994571679677402565e-01 4.929846938775510057e-01 5.572613786151818793e-01 5.700539437235748741e-01 5.003901170351104932e-01 4.995040666534417695e-01 5.198499531103469851e-01 4.629629629629629650e-01 5.217294406061956380e-01 5.635623653339717487e-01 5.380589914367269744e-01 5.153985108164074180e-01 5.000000000000000000e-01 5.173932996787516947e-01 4.656101426307448499e-01 6.162431726430777079e-01 5.369218810726777980e-01 5.270737327188940169e-01 3.835732430143946048e-01 4.788598574821852916e-01 5.098253275109170257e-01 5.010878661087866393e-01
4.520330368487928685e-01 5.273265651438240331e-01 4.650224215246636650e-01 5.229869545659019403e-01 5.416666666666666297e-01 0.000000000000000000e+00 5.203809523809523885e-01 4.589660743134087451e-01 5.366028708133970815e-01 5.066711140760506993e-01 5.071885647801878116e-01 5.258589511754068191e-01 4.731522425773846963e-01 5.262357764776339764e-01 5.126884884148583676e-01 4.933722163308589814e-01 5.421917808219177681e-01 5.309796999117387672e-01 4.306147291539866306e-01 5.725756639901173894e-01 5.264810377592332724e-01 5.775524724297402823e-01 4.869087837837837718e-01 0.000000000000000000e+00 4.720661157024793608e-01 4.796089385474860411e-01 5.412635853338110259e-01 5.290468133107727455e-01 5.094432180524895992e-01 5.242290748898678077e-01 5.809586922907002959e-01 5.463254758603303118e-01 5.529944433010907101e-01 4.596939580375453693e-01 5.534781621376125837e-01 5.890709561034275232e-01 5.622546270330902596e-01 4.741318214032601008e-01 4.743306651945901065e-01 5.428235294117647047e-01 5.259073270942706824e-01 5.437511710698894607e-01 4.810387469084913548e-01 5.214717841912129837e-01 4.851155036913550878e-01 5.378087874787855771e-01 5.640941434044882685e-01 5.687385435760706764e-01 5.356585111920874054e-01 5.359347442680776341e-01 5.196523800118506564e-01 5.009940357852882276e-01 4.791267148546983212e-01 4.523026315789473450e-01 4.647577092511013253e-01 5.666601600624634472e-01 5.527777777777778123e-01 4.682575416479063390e-01 5.677392908382865588e-01 5.130307467057101389e-01 3.921933085501858596e-01 4.904259476357952230e-01 5.855745721271393700e-01 5.559044130472702294e-01 4.768683274021352503e-01 5.399061032863849974e-01 5.348301669545192372e-01 5.524861878453038999e-01 4.867573371510379165e-01 5.346309403437815577e-01 5.752401280683030471e-01 5.112947658402203777e-01 4.305758550131540408e-01 4.780309765570165403e-01 5.485690411531229937e-01 5.124378109452736307e-01 5.092091007583965379e-01 4.979321753515301707e-01 5.061671996345362690e-01 4.283903675538656697e-01 5.370595382746050639e-01 4.570063694267516019e-01 5.143874221299318261e-01 5.436158192090395636e-01 5.224760501105379928e-01 4.872209640892914972e-01 5.264215390797669647e-01 4.964871194379391062e-01 4.255121042830540268e-01 4.968442312547336481e-01 4.169934640522875990e-01 5.695084485407065911e-01 4.534231200897867464e-01 5.311263793462419613e-01 5.349613859319557463e-01 5.547048653988638778e-01 4.373371239042880831e-01 4.658424140821458281e-01 4.740758237864651226e-01 4.538572458543619348e-01 5.120324040981653058e-01 5.395935529081989923e-01 5.475264035575320154e-01 4.757196395821705059e-01 4.816556914393226863e-01 4.414285714285714479e-01 4.682601880877743095e-01 5.886167146974062847e-01 5.077538769384691841e-01 5.258282864267901369e-01 4.673457159976033282e-01 5.340652244107200186e-01 5.213822894168466116e-01 4.381047714381047786e-01
5.205928418121700263e-01 5.202057310800881629e-01 4.857373519913885662e-01 5.557446524510294417e-01 5.396865777958684829e-01 5.203809523809523885e-01 0.000000000000000000e+00 5.145996571988247226e-01 5.268829754123871556e-01 4.833754617927280006e-01 4.905419399378667666e-01 5.366505691617798890e-01 4.482217573221757290e-01 5.335373575348247854e-01 4.598066099004185503e-01 4.801515151515151625e-01 5.171693977664126862e-01 5.598927084068610061e-01 4.543610547667342736e-01 5.282637954239569611e-01 4.894864210809357630e-01 5.888255551597197934e-01 4.886673948661933164e-01 0.000000000000000000e+00 4.909090909090909061e-01 4.666259821496681615e-01 5.511891211885221464e-01 5.100957354221061779e-01 5.180117769310703668e-01 5.036009889283027396e-01 5.531872903098480343e-01 5.615239232070028397e-01 5.150751333010179511e-01 4.906175176791580661e-01 5.296368238271822459e-01 5.866696632099399622e-01 5.280612244897958663e-01 4.631735046959960522e-01 4.747402561706338120e-01 5.283728293672389498e-01 5.120540540540540198e-01 5.409061627657290039e-01 4.838653104173973873e-01 5.462768947718096291e-01 4.988679245283018648e-01 4.869816779170684784e-01 5.255678575505079442e-01 5.221468926553671785e-01 5.066096423017106831e-01 5.085637386836310281e-01 5.059040190661899805e-01 4.671145685997171171e-01 4.428628708901363176e-01 4.809322033898305038e-01 4.895857175555046736e-01 5.449482203463580365e-01 5.649891151235754139e-01 4.427875836883748972e-01 5.085023560745748350e-01 5.188058298072402152e-01 4.326104858632994765e-01 5.255222371967654960e-01 5.292399303409920375e-01 5.340013620001945460e-01 4.573415351698315034e-01 4.612159329140461117e-01 5.710121380101309541e-01 5.427173103521650832e-01 4.822646657571623696e-01 5.567124043301385772e-01 5.791090629800307310e-01 4.699354317998385988e-01 4.464265804437507201e-01 4.846461472541598314e-01 5.534499292205123933e-01 5.007648044285818445e-01 5.175514438872557132e-01 5.214985100042571764e-01 4.886093972472709823e-01 4.127076654036723746e-01 5.538936758250690984e-01 4.954840203798054898e-01 5.183776932826362760e-01 5.265773552290405890e-01 5.394736842105263275e-01 4.714939868162834058e-01 4.891129373887994625e-01 5.063028562310515346e-01 4.274163910327085647e-01 4.726578621543541248e-01 4.051667756703727918e-01 5.525351252290775506e-01 4.685012868738863689e-01 4.539397144368059189e-01 5.282224094355517652e-01 5.540442509974610186e-01 4.596610719208627516e-01 4.987802398861557185e-01 4.692334864005651696e-01 4.451897278650824297e-01 5.144472361809044880e-01 5.560174188440221155e-01 5.218604651162790375e-01 4.818382143872618761e-01 4.624633431085043989e-01 4.982690976228940638e-01 4.517581846526935729e-01 5.787437414656350088e-01 5.334849633560778681e-01 5.106606081789584195e-01 4.520509977827050774e-01 5.139881877525644960e-01 5.115322724834614476e-01 4.828564940962761232e-01
4.430393788130893018e-01 5.096553711862312763e-01 4.472904318374258947e-01 5.391606733580969202e-01 5.312008773533174466e-01 4.589660743134087451e-01 5.145996571988247226e-01 0.000000000000000000e+00 4.982441644288370108e-01 4.405545112781955042e-01 4.658264663111972848e-01 4.965373961218836341e-01 4.272124070669118256e-01 5.056486170627191301e-01 4.599183322587577782e-01 4.766111436325900508e-01 4.702436738519212844e-01 5.076359964659851176e-01 4.447505356596265780e-01 5.027839058724655752e-01 4.658196594825368964e-01 5.661583866207574589e-01 4.888812273745906101e-01 0.000000000000000000e+00 4.517817094443060122e-01 4.585023133603701173e-01 5.283691225472046948e-01 4.924824590711660566e-01 5.004471272076905786e-01 4.920677843879574520e-01 5.356484326982176025e-01 5.403113843712812336e-01 5.097451274362818641e-01 4.873038516405135412e-01 5.102671944581890218e-01 5.513118453403388353e-01 5.069426587811777241e-01 4.161290322580645240e-01 4.414595784837999637e-01 5.234623899778605427e-01 4.868977176669484486e-01 5.178530292559317960e-01 4.543246777507939371e-01 5.215877828308348452e-01 4.845261121856866415e-01 4.510210428112366721e-01 5.132773109243697895e-01 4.928909952606634892e-01 5.029092624626513297e-01 4.715025906735751393e-01 4.998337213169271598e-01 4.347396176664469203e-01 4.045936395759717197e-01 4.190186016677357461e-01 4.803556658395368162e-01 4.936639869191988272e-01 5.156491073396517466e-01 3.919885550786838535e-01 4.751864601262191790e-01 4.931818181818181657e-01 4.022086602731764216e-01 4.963995354239256752e-01 4.883289795230471020e-01 5.337002540220152635e-01 4.492983250339520063e-01 4.283980582524271608e-01 5.399372809444752397e-01 5.057351407716371705e-01 4.474220341639241760e-01 5.268299795858850665e-01 5.599807135969141481e-01 4.634581105169340298e-01 4.258340226082161784e-01 4.673014732303270025e-01 5.190440275289902594e-01 4.816160567523142255e-01 4.664794664794664758e-01 4.953488372093023395e-01 4.647331786542923671e-01 3.856536829926725529e-01 5.139410717816887963e-01 4.768480909829406755e-01 4.935664335664335933e-01 5.199278164475380493e-01 5.000921998893601561e-01 4.602514125531076417e-01 4.832071901608325226e-01 5.082039911308203761e-01 4.485000000000000098e-01 4.612068965517241437e-01 3.679399281749918260e-01 5.039897861474624818e-01 4.378755106945445563e-01 4.201459262261856287e-01 4.998654104979811663e-01 5.404853435848150367e-01 4.749217132848574940e-01 4.625252614005799234e-01 4.605201772801492677e-01 4.208726799088244874e-01 4.980629780470845480e-01 5.224144016943169655e-01 5.163101604278075296e-01 4.527782677720938453e-01 4.631873252562907495e-01 4.943481537302185647e-01 4.277915632754342168e-01 5.619586942038641286e-01 4.513944223107569931e-01 4.818789858453880748e-01 4.339022273647671346e-01 4.876391499204857372e-01 4.573954983922829398e-01 4.502344971339239388e-01
5.043693951535966891e-01 5.261353898886033109e-01 4.696881657950803812e-01 5.466798011910625199e-01 5.423412619095209219e-01 5.366028708133970815e-01 5.268829754123871556e-01 4.982441644288370108e-01 0.000000000000000000e+00 4.582655826558265644e-01 4.623204531660934924e-01 5.194391332058636568e-01 4.478600912448403304e-01 5.259599374337756705e-01 4.483126868859461656e-01 4.673444013749725734e-01 4.898788471668297229e-01 5.557105073334935863e-01 4.536979490366687129e-01 5.179604466568007437e-01 4.784685682636388715e-01 5.881242491848291953e-01 4.819482464748721662e-01 0.000000000000000000e+00 4.703077893851223545e-01 4.698890649762282323e-01 5.449406894355545150e-01 4.993780578820797844e-01 5.222736476713913945e-01 5.053621077717462828e-01 5.478171995911812475e-01 5.238733705772812277e-01 5.254688123420667711e-01 4.850169910410874197e-01 5.210978749400009269e-01 5.755156641063260414e-01 5.275620382648228412e-01 4.417085427135678533e-01 4.391156462585034115e-01 5.175498445910090561e-01 5.196946905120062299e-01 5.365565040993999224e-01 4.892866145702041702e-01 5.386612336104630305e-01 4.840142095914742315e-01 4.674739147236893211e-01 5.153115100316789654e-01 5.105583841081712260e-01 4.951852932594105750e-01 4.802169751116783791e-01 5.235997482693517391e-01 4.662769784172661747e-01 4.231175693527080561e-01 4.665605095541401348e-01 4.826163818503241276e-01 4.985893818927930043e-01 5.484800461028670471e-01 4.179959100204498901e-01 4.789833822091886795e-01 5.079415002358861342e-01 3.975736568457539089e-01 4.858263730701088412e-01 4.961583236321303603e-01 5.438108484005563792e-01 4.303278688524589946e-01 4.173591874422899473e-01 5.641313150189996017e-01 5.228426395939086424e-01 4.572904251092570482e-01 5.418600334137738672e-01 5.639936271906532683e-01 4.499437570303712053e-01 4.454583742804997804e-01 4.729472947294729446e-01 5.319568740751180469e-01 4.943106099436186396e-01 5.099337748344371368e-01 4.991007194244604372e-01 4.788281634662727715e-01 4.055918663761801102e-01 5.465599351504711878e-01 4.799496493436432032e-01 4.921695552307371324e-01 5.204338858757925346e-01 5.220458553791886835e-01 4.603734168951560402e-01 4.988060826944828441e-01 4.974605954465849411e-01 4.541465555068012194e-01 4.732286929734487169e-01 3.771849126034958477e-01 5.208514335360555636e-01 4.561212873848701221e-01 4.571058595014567683e-01 5.005476451259583959e-01 5.543076695729274306e-01 4.558546032376601387e-01 4.705628173274278847e-01 4.665870283184597178e-01 4.277456647398844014e-01 5.139281990168330649e-01 5.378061767838125951e-01 5.246347264695888635e-01 4.642976170638227207e-01 4.802352172492649340e-01 4.943997345059321091e-01 4.367926799903684154e-01 5.771166046816889050e-01 4.978746996858251506e-01 4.983012457531144079e-01 4.319340918007061325e-01 4.919975057160673182e-01 4.708038753600419235e-01 4.645985401459853947e-01
4.358216309435821723e-01 4.822266934942991412e-01 4.109414758269719914e-01 5.104453627180900455e-01 5.001454757055571188e-01 5.066711140760506993e-01 4.833754617927280006e-01 4.405545112781955042e-01 4.582655826558265644e-01 0.000000000000000000e+00 4.264813460131675060e-01 4.835345773874862862e-01 3.872008604463565429e-01 4.674867103473853147e-01 4.093601895734597096e-01 4.351471594798083653e-01 4.384247171453437564e-01 4.981444476163288670e-01 4.152505446623093732e-01 4.766935985083903260e-01 4.461991020281777520e-01 5.389922642692870358e-01 4.578724566434521637e-01 0.000000000000000000e+00 4.173611111111111271e-01 4.219767212467942508e-01 4.854208692462864683e-01 4.617757215245648639e-01 4.661981258366800773e-01 4.544680851063829796e-01 4.961286480047647496e-01 5.140369313916829386e-01 4.734473447344734742e-01 4.430616054760423417e-01 4.757296009529481950e-01 5.117056856187290892e-01 4.882550335570469691e-01 3.867228661749209651e-01 3.996443654145365731e-01 4.725871431073743190e-01 4.689480354879594359e-01 4.806034482758620441e-01 4.122911694510739689e-01 4.929174416940907411e-01 4.418045112781954775e-01 4.110267414988444945e-01 4.877939529675252017e-01 4.609071274298056076e-01 4.491150442477875870e-01 4.375208263912029327e-01 4.607918263090676758e-01 4.137606032045240134e-01 3.806956052844432392e-01 4.103554868624420537e-01 4.410977242302543400e-01 4.586244942993747964e-01 4.977360931435964031e-01 3.713207547169811162e-01 4.269938650306748240e-01 4.735202492211837977e-01 3.729569093610698438e-01 4.675264854905573642e-01 4.431273644388398214e-01 5.018608645863155138e-01 3.872394188250157798e-01 4.069192751235584660e-01 5.170481083605791284e-01 4.819999999999999840e-01 4.240771812080537106e-01 5.008506294658047198e-01 5.191842900302114927e-01 4.023722627737226221e-01 3.727835051546391498e-01 4.371789226478790535e-01 4.829819027062925429e-01 4.336448598130840937e-01 4.533551554828150754e-01 4.708423326133909237e-01 4.195845697329376733e-01 3.625128733264675329e-01 4.784085395439107158e-01 4.450317124735729268e-01 4.547697368421052544e-01 4.681184668989546993e-01 4.616588419405320831e-01 4.246431254695717250e-01 4.627499999999999947e-01 4.654198324566530265e-01 4.130177514792899296e-01 4.340212632895559808e-01 3.051996985681989516e-01 4.478584729981378021e-01 4.197598253275109381e-01 3.876478318002627987e-01 4.781377791758414375e-01 4.870295944464742566e-01 3.982461445418808421e-01 4.238578680203045623e-01 4.237193763919822054e-01 4.029781293624941640e-01 4.718740891868259957e-01 4.956786985256735889e-01 4.817905918057663328e-01 4.200918116792996537e-01 4.070512820512820484e-01 4.559925093632958837e-01 3.769531250000000000e-01 5.139581256231305906e-01 4.476268412438625388e-01 4.440594059405940652e-01 3.427230046948356867e-01 4.421675774134790626e-01 4.361623616236162126e-01 4.163098481899571990e-01
